Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.586859703,-1.162139,-0.3757871,-0.1723509,0.9774644,-0.01106055,-0.08345641,-37.63158,23.9613,4.155277,1019.965
0.596848965,-0.239696,-0.1357442,-0.4169308,0.9895991,-0.00844487,-0.08298709,-37.63158,23.9613,4.155277,1019.965
0.606838226,0.1292812,0.4043522,-0.5392208,0.9911231,-0.01324533,-0.08745616,-37.63158,23.9613,4.155277,1019.965
0.616826534,-0.1167036,0.3443415,-0.2946409,0.9893225,-0.02015378,-0.08424992,-37.63158,23.9613,4.155277,1019.965
0.626815796,-0.6701694,0.3443415,-0.05006092,0.9864297,-0.0240107,-0.09107436,-37.63158,23.9613,4.155277,1019.966
0.636805058,-1.346627,0.1042986,-0.05006092,0.9820822,-0.02556005,-0.08964048,-38.37992,23.95452,4.163754,1019.966
0.646794319,-2.207574,-0.2557657,0.255664,0.9819436,-0.0191688,-0.09284728,-38.37992,23.95452,4.163754,1019.966
0.656783104,-3.314505,0.1042986,0.316809,0.9800494,-0.02212654,-0.09291092,-38.37992,23.95452,4.163754,1019.966
0.666772366,-3.314505,-0.2557657,0.4390989,0.9834557,-0.02300612,-0.09632803,-38.37992,23.95452,4.163754,1019.962
0.676761627,-2.884032,-0.1357442,0.255664,0.9877765,-0.01811846,-0.0918951,-38.37992,23.95452,4.163754,1019.962
0.686750412,-2.207574,0.1042986,0.316809,0.9878069,-0.01865236,-0.08853692,-38.00049,23.95724,4.997778,1019.962
0.696739674,-1.777101,0.1643093,0.316809,0.9868593,-0.02247368,-0.09585495,-38.00049,23.95724,4.997778,1019.962
0.706728459,-1.961589,-0.2557657,0.3779539,0.9893947,-0.02405868,-0.08435084,-38.00049,23.95724,4.997778,1019.963
0.71671772,-1.654108,-0.01572281,0.5002439,0.9910094,-0.0323348,-0.08457433,-38.00049,23.95724,4.997778,1019.963
0.726706982,-1.654108,0.3443415,0.255664,0.9856128,-0.02905027,-0.08060054,-38.00049,23.95724,4.997778,1019.963
0.736696243,-1.838597,0.1643093,0.316809,0.9847132,-0.03578718,-0.08895735,-37.63593,24.33378,4.607269,1019.963
0.746685505,-2.023085,0.1042986,0.4390989,0.9827137,-0.0333626,-0.08984532,-37.63593,24.33378,4.607269,1019.964
0.756673813,-2.084582,0.3443415,0.5613889,0.9826747,-0.03093512,-0.08881916,-37.63593,24.33378,4.607269,1019.964
0.766663074,-2.146078,0.1042986,0.7448239,0.9865258,-0.0298419,-0.09315191,-37.63593,24.33378,4.607269,1019.964
0.776652336,-1.654108,-0.1357442,0.8059688,0.9875091,-0.02984699,-0.09171331,-37.63593,24.33378,4.607269,1019.964
0.786641598,-1.100643,-0.195755,0.5613889,0.9868176,-0.0181657,-0.08948137,-37.62875,23.96094,4.606649,1019.965
0.796630859,-0.7931617,-0.1357442,0.5613889,0.9884083,-0.02451554,-0.08772822,-37.62875,23.96094,4.606649,1019.965
0.806620121,-1.039147,-0.1357442,0.6836789,0.9833807,-0.01815769,-0.09379417,-37.62875,23.96094,4.606649,1019.965
0.816608906,-1.223635,0.1643093,0.7448239,0.9854826,-0.02548957,-0.09110618,-37.62875,23.96094,4.606649,1019.965
0.826598167,-1.531116,0.1042986,0.6225339,0.9791387,-0.02462089,-0.09007871,-37.62875,23.96094,4.606649,1019.964
0.836586952,-2.26907,-0.07573352,0.6225339,0.9844635,-0.02259504,-0.08957984,-38.00292,23.95755,4.610888,1019.964
0.846576214,-2.638047,0.2243201,0.5002439,0.9883178,-0.02057138,-0.09051656,-38.00292,23.95755,4.610888,1019.964
0.856565475,-2.453559,0.04428791,0.6836789,0.9874076,-0.02072328,-0.08039814,-38.00292,23.95755,4.610888,1019.964
0.86655426,-1.961589,0.04428791,0.8059688,0.9904713,-0.02895144,-0.08255683,-38.00292,23.95755,4.610888,1019.965
0.876543522,-1.346627,0.2243201,0.6836789,0.9879577,-0.0246013,-0.0819467,-38.00292,23.95755,4.610888,1019.965
0.886532783,-1.592612,0.1042986,0.9894037,0.9923683,-0.02693722,-0.08492614,-37.26175,24.33717,4.603031,1019.965
0.896522045,-2.26907,-0.1357442,1.050549,0.9840819,-0.02704766,-0.08583802,-37.26175,24.33717,4.603031,1019.965
0.906511307,-3.376002,-0.07573352,0.9282588,0.9801613,-0.02564799,-0.08529454,-37.26175,24.33717,4.603031,1019.96
0.916499615,-3.683483,-0.195755,0.7448239,0.9864687,-0.02643818,-0.09210052,-37.26175,24.33717,4.603031,1019.96
0.926488876,-3.56049,-0.3757871,0.7448239,0.9864444,-0.02591737,-0.09449562,-37.26175,24.33717,4.603031,1019.96
0.936478138,-2.699543,0.2243201,0.5002439,0.9865024,-0.02557315,-0.08388907,-37.2478,23.59155,4.53731,1019.96
0.9464674,-1.900093,0.1643093,0.6225339,0.9821423,-0.0294388,-0.09166756,-37.2478,23.59155,4.53731,1019.959
0.956456661,-1.46962,0.04428791,0.5002439,0.9845621,-0.03077523,-0.09846206,-37.2478,23.59155,4.53731,1019.959
0.966445923,-1.346627,0.04428791,0.6225339,0.9884982,-0.03080214,-0.0922261,-37.2478,23.59155,4.53731,1019.959
0.976435184,-1.531116,0.04428791,0.9282588,0.9841838,-0.03429741,-0.09132422,-37.2478,23.59155,4.53731,1019.959
0.986423969,-1.838597,-0.07573352,0.7448239,0.9773439,-0.03247938,-0.08882388,-37.64351,24.70666,4.543407,1019.959
0.996412754,-2.453559,-0.3157764,0.9894037,0.979334,-0.03582132,-0.09229502,-37.64351,24.70666,4.543407,1019.959
1.006402016,-2.699543,-0.3757871,0.7448239,0.9816339,-0.02940027,-0.09503535,-37.64351,24.70666,4.543407,1019.959
1.016391277,-2.084582,-0.3757871,0.3779539,0.9865733,-0.03509994,-0.1014769,-37.64351,24.70666,4.543407,1019.959
1.026380062,-1.46962,-0.195755,0.5613889,0.9856002,-0.03042957,-0.08689845,-37.64351,24.70666,4.543407,1019.96
1.036369324,-1.039147,0.1042986,0.5002439,0.9893792,-0.02543144,-0.09113028,-37.26216,24.33722,4.538549,1019.96
1.046358585,-0.6701694,0.1042986,0.316809,0.984154,-0.03142106,-0.08739618,-37.26216,24.33722,4.538549,1019.96
1.056347847,-0.3011922,0.04428791,0.4390989,0.9842201,-0.03531288,-0.08846019,-37.26216,24.33722,4.538549,1019.96
1.066337109,0.006288783,0.2843308,0.255664,0.9867794,-0.03929265,-0.08038995,-37.26216,24.33722,4.538549,1019.958
1.076325417,0.06778497,0.8244272,0.133374,0.9795362,-0.04422391,-0.0848048,-37.26216,24.33722,4.538549,1019.958
1.086314678,-0.239696,0.8244272,0.255664,0.9866585,-0.03528309,-0.08799371,-37.25214,23.96403,4.989302,1019.958
1.09630394,-0.4856807,0.8244272,0.4390989,0.9884588,-0.03024861,-0.09702892,-37.25214,23.96403,4.989302,1019.958
1.106293201,-0.6701694,0.1042986,0.6836789,0.9855395,-0.02983026,-0.09507206,-37.25214,23.96403,4.989302,1019.959
1.116282463,-0.3626884,0.04428791,0.6836789,0.9860054,-0.02930872,-0.09698863,-37.25214,23.96403,4.989302,1019.959
1.126271725,-0.3011922,-0.2557657,0.5613889,0.9776831,-0.02652972,-0.09493557,-37.25214,23.96403,4.989302,1019.959
1.136260986,0.1292812,-0.07573352,0.4390989,0.9821816,-0.03046081,-0.08832199,-38.01051,24.33044,4.547026,1019.959
1.146249771,0.4367621,0.04428791,0.194519,0.9894934,-0.03177037,-0.09177581,-38.01051,24.33044,4.547026,1019.96
1.156238556,0.9287316,0.1042986,0.01108406,0.9861145,-0.03141816,-0.08548206,-38.01051,24.33044,4.547026,1019.96
1.166227818,1.297709,0.1042986,0.194519,0.9826956,-0.03285487,-0.09127734,-38.01051,24.33044,4.547026,1019.96
1.176217079,0.9287316,0.1643093,-0.1112059,0.987076,-0.03325142,-0.09324323,-38.01051,24.33044,4.547026,1019.96
1.186206341,0.9287316,0.1042986,0.194519,0.9845983,-0.03225919,-0.09705529,-37.62156,23.58811,4.60603,1019.957
1.196195126,0.5597545,0.1042986,0.3779539,0.9807408,-0.03474481,-0.09805734,-37.62156,23.58811,4.60603,1019.957
1.206184387,-0.05520741,0.1042986,0.316809,0.9811019,-0.02602999,-0.09205478,-37.62156,23.58811,4.60603,1019.957
1.216173649,0.006288783,-0.1357442,0.316809,0.9883387,-0.02249113,-0.09297474,-37.62156,23.58811,4.60603,1019.957
1.226162911,0.2522736,-0.195755,0.133374,0.987876,-0.02255072,-0.08911939,-37.62156,23.58811,4.60603,1019.957
1.236151218,0.8057392,0.04428791,-0.1112059,0.9879155,-0.02310425,-0.08431657,-37.26934,24.71005,4.539169,1019.957
1.24614048,1.60519,0.1042986,-0.2946409,0.9845693,-0.02610341,-0.08292655,-37.26934,24.71005,4.539169,1019.957
1.256129742,1.974167,0.1643093,-0.1112059,0.9871097,-0.03238639,-0.08503177,-37.26934,24.71005,4.539169,1019.957
1.266119003,1.359205,0.1643093,-0.3557858,0.991905,-0.02933927,-0.08835699,-37.26934,24.71005,4.539169,1019.959
1.276108265,0.5597545,0.2843308,0.133374,0.984608,-0.02993637,-0.08832444,-37.26934,24.71005,4.539169,1019.959
1.286097527,-0.3626884,0.2843308,0.316809,0.9817035,-0.03142468,-0.08978884,-37.62915,23.96099,4.542168,1019.959
1.296086788,-0.1781998,0.2243201,0.3779539,0.9812134,-0.03142541,-0.09026737,-37.62915,23.96099,4.542168,1019.959
1.30607605,0.1292812,0.04428791,0.133374,0.9826204,-0.02847493,-0.09020071,-37.62915,23.96099,4.542168,1019.961
1.316064835,0.3137697,-0.1357442,0.133374,0.9859158,-0.02161665,-0.08811902,-37.62915,23.96099,4.542168,1019.961
1.326053619,0.6212507,0.1643093,0.255664,0.9826086,-0.02704329,-0.08775517,-37.62915,23.96099,4.542168,1019.961
1.336042881,0.6212507,0.3443415,0.133374,0.9850979,-0.03040413,-0.08930315,-37.26458,24.33753,4.151659,1019.961
1.346032143,0.5597545,0.1042986,-0.05006092,0.9851312,-0.03141307,-0.08692066,-37.26458,24.33753,4.151659,1019.958
1.356020928,0.744243,0.2243201,-0.05006092,0.9827956,-0.03494468,-0.0812154,-37.26458,24.33753,4.151659,1019.958
1.366010189,0.5597545,-0.01572281,-0.1723509,0.9841662,-0.03144722,-0.08547001,-37.26458,24.33753,4.151659,1019.958
1.375999451,0.3137697,-0.1357442,-0.2334959,0.9836128,-0.02849964,-0.08731748,-37.26458,24.33753,4.151659,1019.958
1.385988712,-0.239696,0.04428791,-0.1112059,0.9861175,-0.0314247,-0.08500051,-38.01293,24.33074,4.160135,1019.958
1.395977974,-0.4241846,-0.01572281,-0.3557858,0.9845989,-0.02991675,-0.08976907,-38.01293,24.33074,4.160135,1019.958
1.405967236,-0.6086732,0.2243201,-0.2946409,0.9879394,-0.02503054,-0.0862932,-38.01293,24.33074,4.160135,1019.958
1.415955544,-0.3011922,0.04428791,-0.2334959,0.9893551,-0.02397364,-0.09061089,-38.01293,24.33074,4.160135,1019.958
1.425944805,-0.3626884,-0.01572281,0.01108406,0.9836428,-0.03043901,-0.08833103,-38.01293,24.33074,4.160135,1019.959
1.435934067,-0.1167036,-0.2557657,-0.1112059,0.9898843,-0.0264004,-0.09115852,-37.63633,24.33383,4.542788,1019.959
1.445923329,-0.1781998,-0.1357442,-0.1723509,0.989024,-0.03462783,-0.097627,-37.63633,24.33383,4.542788,1019.959
1.45591259,0.006288783,-0.1357442,-0.05006092,0.9894599,-0.03216691,-0.09853002,-37.63633,24.33383,4.542788,1019.959
1.465901852,0.4982583,-0.01572281,-0.1112059,0.987557,-0.03323107,-0.09420933,-37.63633,24.33383,4.542788,1019.956
1.475890637,0.8672354,-0.07573352,0.194519,0.9921452,-0.04391725,-0.09355087,-37.63633,24.33383,4.542788,1019.956
1.485879898,1.051724,-0.195755,0.07222904,0.9832274,-0.03669364,-0.09571516,-36.88323,23.96808,4.146801,1019.956
1.49586916,0.9287316,-0.07573352,0.01108406,0.9812793,-0.03625421,-0.09424587,-36.88323,23.96808,4.146801,1019.956
1.505857945,0.744243,-0.01572281,-0.1723509,0.9870674,-0.03088935,-0.08740164,-36.88323,23.96808,4.146801,1019.957
1.515847206,0.3752659,0.1643093,-0.1112059,0.9854527,-0.02308171,-0.08863539,-36.88323,23.96808,4.146801,1019.957
1.525835991,0.4982583,0.3443415,0.07222904,0.9820041,-0.02117358,-0.08904541,-36.88323,23.96808,4.146801,1019.957
1.535825253,0.8057392,0.2843308,-0.1112059,0.9830145,-0.02264301,-0.08764464,-37.63593,24.33378,4.607269,1019.957
1.545814514,1.051724,0.3443415,-0.1112059,0.9850294,-0.02369483,-0.07997724,-37.63593,24.33378,4.607269,1019.957
1.555803776,0.744243,0.2243201,0.07222904,0.9799985,-0.01873591,-0.09089645,-37.63593,24.33378,4.607269,1019.957
1.565793038,0.4367621,0.2243201,0.01108406,0.9825634,-0.02507121,-0.08914933,-37.63593,24.33378,4.607269,1019.957
1.575782299,-0.1781998,0.1042986,-0.1112059,0.9897251,-0.01668393,-0.08753543,-37.63593,24.33378,4.607269,1019.957
1.585771561,-0.1781998,0.1643093,-0.1723509,0.9863338,-0.01677404,-0.08462508,-37.63593,24.33378,4.607269,1019.96
1.595759869,0.006288783,0.2843308,-0.2334959,0.9858531,-0.0158574,-0.0807445,-37.63593,24.33378,4.607269,1019.96
1.60574913,-0.547177,0.3443415,-0.2946409,0.9848819,-0.01634696,-0.08171418,-37.63593,24.33378,4.607269,1019.96
1.615738392,-1.100643,0.7644165,-0.5392208,0.9897105,-0.01430877,-0.08265692,-37.63593,24.33378,4.607269,1019.96
1.625727654,-1.900093,1.06447,-0.5392208,0.9848903,-0.01964602,-0.09047025,-37.63593,24.33378,4.607269,1019.955
1.635716915,-2.515055,1.004459,-0.4780758,0.9823799,-0.01530241,-0.08937857,-38.02011,24.70357,4.160755,1019.955
1.6457057,-2.453559,0.7044058,-0.1723509,0.9804581,-0.01913827,-0.0966906,-38.02011,24.70357,4.160755,1019.955
1.655694962,-2.330566,0.9444486,-0.1723509,0.9869227,-0.02448501,-0.09157153,-38.02011,24.70357,4.160755,1019.955
1.665684223,-2.330566,1.06447,-0.05006092,0.988444,-0.02787346,-0.09215041,-38.02011,24.70357,4.160755,1019.957
1.675673485,-2.392063,0.9444486,-0.2334959,0.9924883,-0.03516319,-0.09043755,-38.02011,24.70357,4.160755,1019.957
1.685662747,-2.638047,1.06447,0.01108406,0.9934115,-0.03128954,-0.08697186,-38.38427,24.32699,4.615746,1019.957
1.695651055,-3.130017,1.184492,0.316809,0.9749683,-0.03779992,-0.09520764,-38.38427,24.32699,4.615746,1019.957
1.705640316,-2.945528,0.7044058,0.5002439,0.9803016,-0.03813616,-0.1005504,-38.38427,24.32699,4.615746,1019.958
1.715629578,-2.453559,0.5243737,0.133374,0.9803352,-0.03727113,-0.09233889,-38.38427,24.32699,4.615746,1019.958
1.725618839,-2.638047,0.4043522,0.5613889,0.9778606,-0.03581696,-0.09421217,-38.38427,24.32699,4.615746,1019.958
1.735608101,-1.531116,0.7644165,0.3779539,0.9777675,-0.03046079,-0.09311032,-37.63593,24.33378,4.607269,1019.958
1.745597362,0.006288783,0.4043522,0.194519,0.9872087,-0.0391611,-0.08954227,-37.63593,24.33378,4.607269,1019.955
1.755586624,1.051724,0.4043522,0.01108406,0.9976152,-0.0464218,-0.08305313,-37.63593,24.33378,4.607269,1019.955
1.765575409,2.158656,0.1643093,0.316809,0.9966713,-0.04697023,-0.07968892,-37.63593,24.33378,4.607269,1019.955
1.775564671,1.974167,-0.1357442,0.7448239,0.9922398,-0.04318304,-0.07570856,-37.63593,24.33378,4.607269,1019.955
1.785553932,1.482197,-0.195755,0.6836789,0.9835055,-0.04572824,-0.0776436,-37.62875,23.96094,4.606649,1019.957
1.795542717,1.174716,-0.07573352,0.8671138,0.9834391,-0.04324188,-0.08095132,-37.62875,23.96094,4.606649,1019.957
1.805531502,0.9287316,-0.3157764,0.5613889,0.9804775,-0.04132648,-0.08136433,-37.62875,23.96094,4.606649,1019.957
1.815520763,1.11322,-0.2557657,0.5613889,0.9760124,-0.03793583,-0.08413818,-37.62875,23.96094,4.606649,1019.957
1.825510025,1.297709,-0.3157764,0.3779539,0.9772505,-0.0280602,-0.09063652,-37.62875,23.96094,4.606649,1019.958
1.835499287,2.097159,-0.3157764,0.07222904,0.9797796,-0.03103758,-0.08446721,-38.0101,24.33039,4.611507,1019.958
1.845488548,3.204091,-0.3757871,-0.05006092,0.9844697,-0.02213964,-0.08715951,-38.0101,24.33039,4.611507,1019.958
1.85547781,3.880549,-0.8558729,-0.1723509,0.9904199,-0.02696628,-0.08491409,-38.0101,24.33039,4.611507,1019.958
1.865467072,4.557007,-0.9158835,-0.1112059,0.9947588,-0.02305485,-0.08050639,-38.0101,24.33039,4.611507,1019.957
1.875455856,4.925984,-1.335958,0.133374,0.9922693,-0.02063099,-0.08187289,-38.0101,24.33039,4.611507,1019.957
1.885445118,4.003541,-1.215937,0.194519,0.9893833,-0.02075308,-0.07607631,-37.25932,24.33686,4.989922,1019.957
1.895433903,3.265587,-1.035905,0.4390989,0.9893981,-0.02219126,-0.07804032,-37.25932,24.33686,4.989922,1019.957
1.905423164,2.281648,-0.4357978,0.5613889,0.9757332,-0.02046188,-0.07646091,-37.25932,24.33686,4.989922,1019.96
1.915412426,1.359205,-0.6758407,0.7448239,0.9815148,-0.01742638,-0.07786599,-37.25932,24.33686,4.989922,1019.96
1.925401211,0.1292812,-0.6758407,0.8059688,0.9809614,-0.0144788,-0.07971346,-37.25932,24.33686,4.989922,1019.96
1.935390472,0.4367621,-0.61583,1.172839,0.9774795,-0.01156174,-0.08250594,-37.64068,24.7063,4.99478,1019.96
1.945379734,2.035663,0.6443951,1.233984,0.9850093,0.02251632,-0.1019115,-37.64068,24.7063,4.99478,1019.956
1.955368996,-2.146078,0.7044058,2.884898,0.991016,0.01147502,-0.1094609,-37.64068,24.7063,4.99478,1019.956
1.965358257,-1.162139,-2.236119,3.129478,0.9846283,0.02040615,-0.09088347,-37.64068,24.7063,4.99478,1019.956
1.975347519,1.420701,-2.896237,3.007188,0.9960861,0.01768137,-0.05778937,-37.64068,24.7063,4.99478,1019.956
1.985336781,-0.6086732,-1.275948,2.701463,0.9835868,0.004951958,-0.06911454,-38.00292,23.95755,4.610888,1019.957
1.995325565,-3.314505,-0.9758942,3.068333,0.9816496,0.000211829,-0.08174875,-38.00292,23.95755,4.610888,1019.957
2.00531435,-5.097895,-0.8558729,3.374058,0.9784524,-0.0167006,-0.09854164,-38.00292,23.95755,4.610888,1019.957
2.015303612,-4.974903,-0.195755,3.251768,0.9782118,-0.03083044,-0.1013122,-38.00292,23.95755,4.610888,1019.957
2.025292873,-4.728918,0.4643629,3.802073,0.9848457,-0.04216536,-0.08671364,-38.00292,23.95755,4.610888,1019.96
2.035282135,-4.236948,-0.3757871,4.168943,0.9861001,-0.0549399,-0.07982451,-37.26894,24.71,4.603651,1019.96
2.04527092,-3.990963,-1.215937,4.841537,1.000068,-0.04923565,-0.08892239,-37.26894,24.71,4.603651,1019.96
2.055260181,-2.26907,-1.155926,5.452987,0.9931613,-0.04727373,-0.09701599,-37.26894,24.71,4.603651,1019.959
2.065249443,-2.023085,-1.035905,5.636422,0.9854038,-0.05074791,-0.10139,-37.26894,24.71,4.603651,1019.959
2.075238705,-1.592612,-0.9158835,5.819857,0.9844722,-0.051791,-0.09755687,-37.26894,24.71,4.603651,1019.959
2.085227966,-1.408124,-1.215937,5.881002,0.9849499,-0.05270109,-0.101919,-37.63593,24.33378,4.607269,1019.959
2.095217228,-1.162139,-1.515991,6.003292,0.9800794,-0.05183677,-0.09897438,-37.63593,24.33378,4.607269,1019.959
2.10520649,-0.3011922,-1.275948,6.064437,0.9866193,-0.06109495,-0.09347471,-37.63593,24.33378,4.607269,1019.959
2.115194798,-1.408124,-2.416152,6.125582,0.9727364,-0.05327273,-0.1090795,-37.63593,24.33378,4.607269,1019.959
2.125184059,-0.3626884,-2.176109,6.064437,0.9820789,-0.05472984,-0.09954367,-37.63593,24.33378,4.607269,1019.959
2.135173321,0.5597545,-1.816044,6.309017,0.9851042,-0.05725109,-0.0904755,-37.64068,24.7063,4.99478,1019.959
2.145162582,-0.1781998,-1.636012,6.431307,0.9890942,-0.06114366,-0.08722971,-37.64068,24.7063,4.99478,1019.958
2.155151844,-0.8546579,-1.936066,7.226192,0.9918932,-0.05474151,-0.08804687,-37.64068,24.7063,4.99478,1019.958
2.165140629,0.3752659,-2.29613,6.920467,0.9698094,-0.04721287,-0.09108031,-37.64068,24.7063,4.99478,1019.958
2.17512989,5.540946,-2.29613,6.981612,0.989916,-0.0481463,-0.07244886,-37.26894,24.71,4.603651,1019.959
2.185119152,4.065037,-1.45598,6.370162,0.9953335,-0.05335058,-0.0788808,-37.26894,24.71,4.603651,1019.959
2.195108414,-2.392063,-1.335958,6.737032,0.9900304,-0.02671438,-0.06804447,-37.26894,24.71,4.603651,1019.959
2.205097675,-4.85191,-1.876055,7.531917,0.9897287,-0.01434802,-0.07976767,-37.26894,24.71,4.603651,1019.959
2.215086937,-2.515055,-0.9758942,7.837642,0.9774176,-0.01564733,-0.105252,-37.26894,24.71,4.603651,1019.959
2.225075245,-1.408124,-1.035905,8.143367,0.9755363,-0.01582029,-0.09464599,-37.26894,24.71,4.603651,1019.958
2.235064507,-3.314505,-1.095916,8.754816,0.9755306,-0.01440174,-0.09123735,-36.59013,25.08905,4.5965,1019.958
2.245053768,-5.097895,-1.45598,9.060541,0.9798589,-0.01656106,-0.1072184,-36.59013,25.08905,4.5965,1019.958
2.25504303,-2.884032,-0.61583,9.488556,0.9776612,-0.001992515,-0.1034571,-36.59013,25.08905,4.5965,1019.958
2.265032291,1.051724,-8.417223,10.46688,0.9575282,-0.02314919,-0.1139855,-36.59013,25.08905,4.5965,1019.958
2.275021553,4.126534,-14.83837,11.32291,0.9936941,-0.04736458,-0.08979587,-36.59013,25.08905,4.5965,1019.958
2.285010338,2.712121,-13.39811,11.50634,1.009121,-0.06659191,-0.09569079,-37.2833,25.45566,4.604889,1019.958
2.302491665,-1.285131,-10.99768,11.87321,1.016614,-0.07391582,-0.08773896,-37.2833,25.45566,4.604889,1019.958
2.304988861,-0.3011922,-9.737458,11.20062,0.9859177,-0.08091281,-0.1093953,-37.2833,25.45566,4.604889,1019.957
2.314978123,1.851174,-9.85748,10.65031,0.9865898,-0.08411548,-0.08876763,-37.2833,25.45566,4.604889,1019.957
2.324967384,3.819053,-9.317384,9.916571,0.9742742,-0.07884286,-0.09481362,-37.2833,25.45566,4.604889,1019.957
2.334956646,3.204091,-8.777287,10.03886,0.9795019,-0.07473374,-0.1038951,-36.60087,25.77227,4.984528,1019.957
2.344944954,2.220152,-7.397041,10.52802,0.9776277,-0.08382764,-0.1195321,-36.60087,25.77227,4.984528,1019.957
2.359928608,1.297709,-7.457052,11.4452,0.9761605,-0.08336788,-0.1190289,-36.60087,25.77227,4.984528,1019.957
2.364923477,3.573068,-7.697094,11.38405,0.9819288,-0.0854596,-0.1383899,-36.60087,25.77227,4.984528,1019.957
2.374912739,6.647878,-9.377394,11.75092,0.982033,-0.08240257,-0.1118167,-36.60087,25.77227,4.984528,1019.957
2.384902001,8.000793,-8.417223,11.56749,0.9922892,-0.0804349,-0.1017171,-36.23145,26.14818,5.367798,1019.958
2.394891262,8.615756,-7.217009,11.62863,0.9876119,-0.08748505,-0.09126966,-36.23145,26.14818,5.367798,1019.958
2.404880047,8.492764,-6.616902,11.81207,0.9764473,-0.09429605,-0.1053417,-36.23145,26.14818,5.367798,1019.958
2.422361374,7.877801,-4.81658,11.75092,0.9776151,-0.08567544,-0.1272873,-36.23145,26.14818,5.367798,1019.958
2.42485857,6.893862,-5.356677,11.87321,0.9643012,-0.07895954,-0.1328079,-36.23145,26.14818,5.367798,1019.957
2.434847832,6.2789,-4.336494,12.17894,0.9676933,-0.07512152,-0.1240603,-36.62242,26.89076,4.986385,1019.957
2.44733429,6.832366,-4.036441,12.48466,0.9639603,-0.07928078,-0.1096908,-36.62242,26.89076,4.986385,1019.957
2.457323551,7.693313,-3.736387,12.60695,0.9674538,-0.08456647,-0.1122584,-36.62242,26.89076,4.986385,1019.957
2.464814663,7.939298,-2.416152,12.85153,0.9771749,-0.1074613,-0.1061669,-36.62242,26.89076,4.986385,1019.957
2.477301121,7.816305,-1.275948,12.97382,0.9644201,-0.1060485,-0.1161631,-36.62242,26.89076,4.986385,1019.957
2.487290382,7.016855,-2.29613,13.27954,0.9766515,-0.1064531,-0.1090279,-35.49272,26.5281,4.973053,1019.957
2.497279644,5.602442,-3.076269,13.46298,0.9804693,-0.1048194,-0.1172004,-35.49272,26.5281,4.973053,1019.957
2.507268906,5.663939,-3.13628,13.40184,0.9752906,-0.09344964,-0.132771,-35.49272,26.5281,4.973053,1019.958
2.517258167,5.971419,-2.716205,13.15726,0.9751696,-0.1040867,-0.1051035,-35.49272,26.5281,4.973053,1019.958
2.527247429,7.447328,-2.656194,13.34069,0.9757679,-0.1104118,-0.1062335,-35.51669,27.6469,4.58802,1019.958
2.537236214,8.123786,-2.29613,13.09611,0.9752544,-0.1061438,-0.09744924,-35.51669,27.6469,4.58802,1019.958
2.547225475,7.262839,-0.6758407,13.27954,0.9772598,-0.1090499,-0.09705544,-35.51669,27.6469,4.58802,1019.959
2.557214737,5.848427,-0.3157764,13.46298,0.9722468,-0.1055357,-0.1094571,-35.51669,27.6469,4.58802,1019.959
2.567203999,4.434015,-0.9758942,13.95214,0.9634623,-0.1009424,-0.09771974,-35.51669,27.6469,4.58802,1019.959
2.57719326,3.634564,0.04428791,13.95214,0.9658493,-0.09939591,-0.1010678,-34.40854,28.40274,4.576546,1019.959
2.587182522,1.912671,-0.6758407,13.70756,0.9614987,-0.1014072,-0.1015726,-34.40854,28.40274,4.576546,1019.956
2.59717083,2.097159,-2.236119,14.19672,0.967598,-0.1206156,-0.1189674,-34.40854,28.40274,4.576546,1019.956
2.607160092,3.019602,-1.576001,14.86931,0.9777365,-0.1419473,-0.1195827,-34.40854,28.40274,4.576546,1019.956
2.617149353,4.434015,-2.056087,16.15336,0.9787626,-0.1684093,-0.1120806,-34.40854,28.40274,4.576546,1019.956
2.627138615,5.848427,-1.45598,17.80427,0.9795849,-0.1803719,-0.09360626,-35.176,29.51414,4.97377,1019.958
2.637127876,5.356457,-1.876055,19.82206,0.9809959,-0.2009824,-0.08499279,-35.176,29.51414,4.97377,1019.958
2.647117138,4.98748,-1.335958,21.7787,0.9834923,-0.2006084,-0.07391975,-35.176,29.51414,4.97377,1019.958
2.657105923,5.602442,-0.2557657,22.69587,0.976073,-0.2169959,-0.0622493,-35.176,29.51414,4.97377,1019.958
2.667095184,4.372519,1.664577,23.24618,0.9624674,-0.2492585,-0.0750331,-35.176,29.51414,4.97377,1019.959
2.677084446,4.495511,1.784599,23.97992,0.9618976,-0.2514317,-0.09531796,-34.05874,29.52498,4.122795,1019.959
2.687073708,6.832366,2.084652,24.83595,0.9648497,-0.2547329,-0.1007213,-34.05874,29.52498,4.122795,1019.959
2.697062969,11.81356,2.684759,26.73144,0.9759507,-0.2736815,-0.09598257,-34.05874,29.52498,4.122795,1019.959
2.707052231,16.30278,3.824963,29.29953,0.9853057,-0.2728222,-0.07723439,-34.05874,29.52498,4.122795,1019.962
2.717041493,17.28672,4.665113,33.27395,0.9835114,-0.2783383,-0.06869334,-34.05874,29.52498,4.122795,1019.962
2.727030754,19.86956,7.425606,37.24838,0.9939947,-0.2556492,-0.03782951,-33.69893,30.27404,4.119795,1019.962
