1.173366272171573002e+02;5.354941893035629619e+00;1.485514746354759268e+02
1.173157674145947311e+02;-1.041312219660625260e+01;1.490903026403175602e+02
1.171630751805471959e+02;-2.622681034976068304e+01;1.495722528708488142e+02
1.168786539087653864e+02;-4.196852574802704794e+01;1.499922063465348572e+02
1.164635997514134118e+02;-5.751921635711113368e+01;1.503455748471881748e+02
1.159200003028135342e+02;-7.276154806098588779e+01;1.506285029371076121e+02
1.152509072837303137e+02;-8.758284776690999252e+01;1.508380519077309998e+02
1.144602861733650343e+02;-1.018775878246748334e+02;1.509723582304832803e+02
1.135529474866523998e+02;-1.155492343420806378e+02;1.510307586637605084e+02
1.125344656009970237e+02;-1.285113620941476142e+02;1.510138735406781336e+02
1.114110914517499396e+02;-1.406880449865386140e+02;1.509236398081424113e+02
1.101896648512213801e+02;-1.520136489029621885e+02;1.507632867564950629e+02
1.088775306367005697e+02;-1.624322555134659751e+02;1.505372502765827392e+02
1.074824605926636139e+02;-1.718969989643625240e+02;1.502510256669539217e+02
1.060125806539611943e+02;-1.803695806512700983e+02;1.499109640506606809e+02
1.044763009151424455e+02;-1.878201421658110348e+02;1.495240228882457245e+02
1.028822449511976771e+02;-1.942275498411189005e+02;1.490974862889713961e+02
1.012391750844571305e+02;-1.995800161766726433e+02;1.486386748665584037e+02
9.955591134825313304e+01;-2.038758879879833330e+02;1.481546665406171996e+02
9.784124361799074165e+01;-2.071243835228983698e+02;1.476520480025165512e+02
9.610383828953816021e+01;-2.093460578445524334e+02;1.471367114735546693e+02
9.435214265391486776e+01;-2.105728060548898384e+02;1.466137039184370394e+02
9.259429152195666290e+01;-2.108472660579212743e+02;1.460871278549882675e+02
9.083802155294951319e+01;-2.102215471196109320e+02;1.455600862418123711e+02
8.909059906996314737e+01;-2.087552793727519429e+02;1.450346600179773020e+02
8.735876689673698081e+01;-2.065130466981310065e+02;1.445119062882831713e+02
8.564871495832763060e+01;-2.035613274090002278e+02;1.439918677250340124e+02
